lot_id,wafer_id,tool_id,slot,point_id,radius_mm,angle_deg,cd_nm,defect_count,measured_at
LOT-008,LOT-008-W04,PHOTO_B,12,27,120.0,60.0,45.29,3,2026-07-23 02:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,1,45.0,0.0,45.44,4,2026-07-22 17:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,36,120.0,330.0,44.829,5,2026-07-20 15:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,5,45.0,120.0,44.704,1,2026-07-20 17:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,20,85.0,210.0,44.623,4,2026-07-23 08:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,15,85.0,60.0,44.427,1,2026-07-20 19:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,22,85.0,270.0,44.666,2,2026-07-23 18:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,43,142.0,180.0,40.856,8,2026-07-22 07:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,25,120.0,0.0,44.886,3,2026-07-23 15:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,23,85.0,300.0,44.037,5,2026-07-21 19:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,0,0.0,0.0,44.186,0,2026-07-20 16:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,23,85.0,300.0,44.51,4,2026-07-23 09:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,27,120.0,60.0,44.91,4,2026-07-24 03:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,39,142.0,60.0,44.02,0,2026-07-23 15:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,4,45.0,90.0,44.364,0,2026-07-23 16:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,37,142.0,0.0,44.606,1,2026-07-21 19:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,0,0.0,0.0,45.021,0,2026-07-22 09:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,6,45.0,150.0,45.069,0,2026-07-20 19:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,24,85.0,330.0,44.511,3,2026-07-20 17:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,3,45.0,60.0,45.587,1,2026-07-22 09:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,24,85.0,330.0,46.412,6,2026-07-21 00:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,19,85.0,180.0,45.019,0,2026-07-22 23:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,36,120.0,330.0,44.771,0,2026-07-23 03:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,2,45.0,30.0,45.614,3,2026-07-24 09:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,32,120.0,210.0,45.218,1,2026-07-21 07:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,4,45.0,90.0,43.878,1,2026-07-24 07:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,20,85.0,210.0,45.26,1,2026-07-24 01:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,44,142.0,210.0,44.543,1,2026-07-21 10:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,7,45.0,180.0,44.923,1,2026-07-20 17:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,30,120.0,150.0,44.272,1,2026-07-22 02:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,40,142.0,90.0,41.632,4,2026-07-24 10:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,6,45.0,150.0,45.432,2,2026-07-21 08:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,40,142.0,90.0,41.146,7,2026-07-23 10:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,40,142.0,90.0,44.18,5,2026-07-22 19:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,0,0.0,0.0,46.083,3,2026-07-23 01:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,5,45.0,120.0,45.279,4,2026-07-23 11:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,27,120.0,60.0,41.548,7,2026-07-24 11:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,47,142.0,300.0,0.045031,1,2026-07-24 01:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,15,85.0,60.0,,3,2026-07-24 03:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,5,45.0,120.0,44.569,3,2026-07-24 11:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,40,142.0,90.0,42.488,2,2026-07-24 07:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,36,120.0,330.0,45.314,1,2026-07-20 16:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,42,142.0,150.0,41.266,8,2026-07-24 09:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,17,85.0,120.0,44.677,0,2026-07-23 17:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,9,45.0,240.0,44.801,3,2026-07-21 07:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,22,85.0,270.0,45.42,0,2026-07-24 00:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,26,120.0,30.0,0.045352,3,2026-07-23 00:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,32,120.0,210.0,44.56,0,2026-07-23 18:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,4,45.0,90.0,44.702,0,2026-07-24 10:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,41,142.0,120.0,45.822,0,2026-07-22 00:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,13,85.0,0.0,43.929,6,2026-07-24 10:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,37,142.0,0.0,0.045161,1,2026-07-21 02:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,5,45.0,120.0,45.54,1,2026-07-24 01:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,39,142.0,60.0,44.909,0,2026-07-23 00:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,12,45.0,330.0,44.179,0,2026-07-22 18:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,24,85.0,330.0,45.43,4,2026-07-20 23:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,41,142.0,120.0,44.81,4,2026-07-22 17:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,44,142.0,210.0,44.147,1,2026-07-21 18:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,46,142.0,270.0,44.273,2,2026-07-24 00:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,6,45.0,150.0,45.214,2,2026-07-21 19:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,15,85.0,60.0,0.044803,3,2026-07-21 07:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,5,45.0,120.0,45.398,1,2026-07-21 03:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,25,120.0,0.0,44.797,2,2026-07-20 16:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,3,45.0,60.0,44.563,1,2026-07-20 15:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,14,85.0,30.0,43.306,3,2026-07-21 07:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,19,85.0,180.0,44.637,0,2026-07-20 19:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,5,45.0,120.0,46.148,3,2026-07-23 08:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,12,45.0,330.0,45.242,2,2026-07-21 16:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,35,120.0,300.0,44.669,2,2026-07-22 19:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,29,120.0,120.0,45.53,2,2026-07-21 03:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,30,120.0,150.0,44.103,1,2026-07-21 15:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,38,142.0,30.0,41.439,8,2026-07-23 07:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,39,142.0,60.0,44.167,3,2026-07-23 17:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,20,85.0,210.0,44.33,1,2026-07-24 10:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,40,142.0,90.0,45.39,1,2026-07-21 02:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,40,142.0,90.0,44.524,1,2026-07-21 07:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,0,0.0,0.0,44.158,2,2026-07-24 10:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,42,142.0,150.0,46.027,3,2026-07-22 23:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,23,85.0,300.0,45.279,0,2026-07-23 23:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,48,142.0,330.0,44.84,0,2026-07-23 17:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,40,142.0,90.0,45.069,1,2026-07-20 23:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,0,0.0,0.0,44.581,4,2026-07-21 17:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,30,120.0,150.0,44.44,2,2026-07-23 15:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,23,85.0,300.0,45.46,0,2026-07-22 10:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,3,45.0,60.0,45.768,3,2026-07-22 03:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,35,120.0,300.0,40.576,8,2026-07-24 09:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,21,85.0,240.0,45.192,2,2026-07-23 09:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,10,45.0,270.0,45.574,1,2026-07-22 17:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,12,45.0,330.0,43.783,4,2026-07-24 07:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,10,45.0,270.0,43.942,1,2026-07-20 17:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,16,85.0,90.0,44.432,0,2026-07-22 07:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,13,85.0,0.0,44.48,2,2026-07-22 17:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,47,142.0,300.0,44.437,0,2026-07-21 10:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,30,120.0,150.0,45.049,3,2026-07-23 16:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,20,85.0,210.0,44.055,0,2026-07-20 19:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,0,0.0,0.0,43.735,0,2026-07-21 15:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,33,120.0,240.0,40.437,6,2026-07-23 09:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,3,45.0,60.0,44.777,4,2026-07-21 11:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,36,120.0,330.0,,5,2026-07-21 19:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,36,120.0,330.0,44.908,1,2026-07-21 11:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,47,142.0,300.0,44.226,4,2026-07-21 15:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,45,142.0,240.0,44.696,2,2026-07-22 03:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,41,142.0,120.0,41.822,4,2026-07-22 07:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,33,120.0,240.0,44.129,0,2026-07-21 18:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,13,85.0,0.0,45.053,1,2026-07-22 23:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,45,142.0,240.0,45.19,0,2026-07-20 23:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,13,85.0,0.0,45.935,1,2026-07-21 01:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,29,120.0,120.0,44.53,0,2026-07-21 10:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,13,85.0,0.0,45.048,1,2026-07-21 07:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,15,85.0,60.0,44.854,1,2026-07-22 19:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,16,85.0,90.0,44.236,2,2026-07-22 09:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,33,120.0,240.0,,9,2026-07-22 11:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,28,120.0,90.0,43.66,2,2026-07-23 18:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,7,45.0,180.0,45.275,0,2026-07-22 08:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,28,120.0,90.0,41.105,7,2026-07-24 08:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,44,142.0,210.0,44.6,0,2026-07-23 23:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,15,85.0,60.0,44.889,2,2026-07-21 01:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,42,142.0,150.0,,2,2026-07-23 03:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,44,142.0,210.0,41.507,12,2026-07-22 08:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,30,120.0,150.0,44.534,4,2026-07-21 17:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,43,142.0,180.0,44.709,1,2026-07-20 15:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,32,120.0,210.0,44.353,3,2026-07-22 03:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,0,0.0,0.0,45.17,1,2026-07-24 02:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,35,120.0,300.0,43.472,0,2026-07-20 17:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,28,120.0,90.0,45.028,1,2026-07-21 17:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,47,142.0,300.0,44.238,2,2026-07-23 15:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,9,45.0,240.0,46.334,0,2026-07-21 01:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,4,45.0,90.0,44.109,2,2026-07-21 09:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,34,120.0,270.0,45.446,2,2026-07-22 02:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,8,45.0,210.0,46.07,0,2026-07-22 01:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,32,120.0,210.0,41.067,4,2026-07-23 10:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,3,45.0,60.0,44.573,2,2026-07-22 17:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,24,85.0,330.0,44.322,1,2026-07-23 10:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,27,120.0,60.0,44.018,4,2026-07-23 16:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,0,0.0,0.0,45.43,0,2026-07-21 03:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,28,120.0,90.0,44.937,1,2026-07-21 01:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,39,142.0,60.0,46.034,3,2026-07-24 03:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,21,85.0,240.0,44.665,3,2026-07-21 17:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,7,45.0,180.0,44.798,1,2026-07-22 10:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,11,45.0,300.0,45.343,1,2026-07-22 02:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,32,120.0,210.0,40.968,11,2026-07-24 11:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,17,85.0,120.0,44.826,0,2026-07-24 07:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,1,45.0,0.0,44.625,2,2026-07-24 07:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,25,120.0,0.0,40.903,5,2026-07-23 09:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,43,142.0,180.0,41.247,4,2026-07-23 08:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,22,85.0,270.0,44.11,0,2026-07-22 19:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,33,120.0,240.0,44.127,0,2026-07-20 17:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,18,85.0,150.0,46.043,1,2026-07-20 23:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,17,85.0,120.0,44.29,0,2026-07-22 18:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,35,120.0,300.0,43.608,2,2026-07-23 16:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,35,120.0,300.0,44.65,1,2026-07-21 16:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,35,120.0,300.0,45.944,2,2026-07-21 00:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,30,120.0,150.0,42.12,12,2026-07-22 07:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,43,142.0,180.0,44.529,2,2026-07-21 11:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,46,142.0,270.0,44.663,4,2026-07-21 15:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,10,45.0,270.0,44.494,1,2026-07-22 15:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,12,45.0,330.0,44.266,2,2026-07-20 19:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,20,85.0,210.0,45.744,1,2026-07-21 09:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,22,85.0,270.0,43.503,2,2026-07-21 09:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,44,142.0,210.0,41.849,6,2026-07-22 09:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,27,120.0,60.0,45.201,1,2026-07-24 00:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,33,120.0,240.0,44.022,1,2026-07-22 23:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,47,142.0,300.0,45.592,1,2026-07-21 02:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,44,142.0,210.0,44.292,3,2026-07-21 07:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,9,45.0,240.0,45.376,1,2026-07-21 08:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,39,142.0,60.0,44.935,0,2026-07-20 15:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,20,85.0,210.0,45.111,0,2026-07-24 09:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,18,85.0,150.0,,3,2026-07-22 03:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,29,120.0,120.0,43.818,0,2026-07-21 15:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,34,120.0,270.0,46.271,0,2026-07-21 03:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,43,142.0,180.0,45.543,1,2026-07-24 01:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,38,142.0,30.0,41.488,6,2026-07-22 08:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,37,142.0,0.0,44.927,3,2026-07-23 03:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,1,45.0,0.0,44.964,3,2026-07-23 03:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,36,120.0,330.0,43.861,1,2026-07-20 17:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,15,85.0,60.0,45.941,2,2026-07-23 01:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,40,142.0,90.0,44.728,4,2026-07-20 19:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,9,45.0,240.0,44.926,3,2026-07-24 10:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,38,142.0,30.0,46.382,0,2026-07-24 02:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,14,85.0,30.0,45.913,0,2026-07-24 03:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,32,120.0,210.0,45.127,2,2026-07-22 00:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,15,85.0,60.0,45.392,0,2026-07-23 07:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,5,45.0,120.0,45.54,2,2026-07-22 23:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,23,85.0,300.0,46.023,1,2026-07-24 03:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,0,0.0,0.0,46.722,0,2026-07-24 01:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,41,142.0,120.0,45.242,2,2026-07-21 02:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,19,85.0,180.0,45.907,0,2026-07-24 00:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,41,142.0,120.0,44.844,3,2026-07-21 00:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,26,120.0,30.0,44.636,2,2026-07-20 18:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,10,45.0,270.0,44.641,2,2026-07-24 10:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,21,85.0,240.0,44.766,1,2026-07-22 09:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,37,142.0,0.0,46.112,3,2026-07-21 00:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,5,45.0,120.0,44.668,2,2026-07-23 07:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,40,142.0,90.0,44.848,2,2026-07-22 18:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,12,45.0,330.0,45.416,1,2026-07-21 02:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,24,85.0,330.0,44.399,0,2026-07-22 10:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,16,85.0,90.0,45.314,2,2026-07-20 17:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,40,142.0,90.0,41.157,6,2026-07-24 09:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,27,120.0,60.0,42.355,6,2026-07-23 10:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,14,85.0,30.0,45.629,1,2026-07-22 01:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,24,85.0,330.0,44.775,0,2026-07-22 08:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,7,45.0,180.0,45.667,1,2026-07-20 16:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,18,85.0,150.0,45.185,0,2026-07-22 10:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,17,85.0,120.0,44.789,3,2026-07-20 18:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,1,45.0,0.0,45.392,3,2026-07-21 11:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,48,142.0,330.0,44.893,0,2026-07-21 01:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,45,142.0,240.0,41.574,5,2026-07-22 09:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,4,45.0,90.0,44.324,2,2026-07-21 18:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,4,45.0,90.0,44.854,3,2026-07-23 11:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,8,45.0,210.0,45.888,2,2026-07-22 23:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,6,45.0,150.0,45.939,3,2026-07-21 01:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,27,120.0,60.0,44.271,1,2026-07-21 11:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,23,85.0,300.0,44.043,3,2026-07-21 15:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,19,85.0,180.0,44.533,4,2026-07-20 17:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,3,45.0,60.0,44.416,3,2026-07-23 17:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,45,142.0,240.0,41.437,4,2026-07-24 11:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,22,85.0,270.0,44.854,3,2026-07-20 16:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,31,120.0,180.0,45.275,3,2026-07-20 18:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,18,85.0,150.0,44.925,1,2026-07-21 18:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,16,85.0,90.0,44.447,1,2026-07-24 10:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,36,120.0,330.0,,1,2026-07-24 03:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,28,120.0,90.0,40.408,0,2026-07-24 07:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,2,45.0,30.0,43.957,4,2026-07-22 17:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,25,120.0,0.0,39.902,3,2026-07-22 08:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,20,85.0,210.0,45.108,1,2026-07-20 18:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,19,85.0,180.0,45.294,2,2026-07-23 02:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,42,142.0,150.0,44.918,0,2026-07-24 01:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,37,142.0,0.0,41.211,8,2026-07-22 09:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,35,120.0,300.0,45.817,0,2026-07-22 00:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,32,120.0,210.0,41.683,7,2026-07-22 07:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,37,142.0,0.0,,1,2026-07-22 19:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,2,45.0,30.0,45.599,0,2026-07-23 09:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,26,120.0,30.0,44.22,3,2026-07-22 18:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,3,45.0,60.0,45.988,4,2026-07-22 02:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,20,85.0,210.0,44.631,0,2026-07-21 17:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,36,120.0,330.0,45.564,1,2026-07-22 17:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,48,142.0,330.0,40.964,6,2026-07-24 07:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,13,85.0,0.0,45.672,2,2026-07-21 00:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,12,45.0,330.0,45.268,0,2026-07-22 17:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,30,120.0,150.0,46.032,1,2026-07-23 03:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,21,85.0,240.0,44.045,0,2026-07-22 19:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,13,85.0,0.0,44.928,4,2026-07-23 00:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,43,142.0,180.0,44.971,2,2026-07-21 03:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,5,45.0,120.0,43.52,1,2026-07-22 10:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,32,120.0,210.0,45.182,4,2026-07-23 02:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,43,142.0,180.0,45.618,2,2026-07-23 03:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,6,45.0,150.0,45.979,4,2026-07-23 18:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,15,85.0,60.0,43.636,1,2026-07-20 18:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,37,142.0,0.0,44.999,3,2026-07-22 15:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,36,120.0,330.0,44.087,3,2026-07-21 09:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,1,45.0,0.0,44.7,2,2026-07-22 15:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,3,45.0,60.0,45.633,3,2026-07-22 08:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,22,85.0,270.0,43.931,1,2026-07-24 08:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,40,142.0,90.0,45.1,2,2026-07-23 15:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,19,85.0,180.0,43.773,1,2026-07-23 09:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,2,45.0,30.0,45.582,2,2026-07-22 02:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,44,142.0,210.0,45.339,4,2026-07-22 02:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,12,45.0,330.0,44.784,2,2026-07-23 11:00:00
